quarter,feature,value,available_from,source
2025Q2,plc_abs_full,0.1941176605877608,2025-07-01,npm (causal-imputed)
2025Q2,plc_rel_full,0.14203631157049657,2025-07-01,npm (causal-imputed)
2025Q2,googl_reported,1.0,2025-07-23,GOOGL 8-K 0001652044-25-000056
2025Q2,msft_reported,1.0,2025-07-30,MSFT 8-K 0000950170-25-100226
2025Q2,amzn_reported,1.0,2025-07-31,AMZN 8-K 0001018724-25-000084
2025Q3,rev_musd_lag4,690.016,2024-11-07,"SEC, 2024Q3 print"
2025Q3,rev_yoy_lag4,0.2602203325443442,2024-11-07,"SEC 8-K/10-Q, 2024Q3 print"
2025Q3,rev_yoy_lag2,0.2458883637380919,2025-05-06,"SEC 8-K/10-Q, 2025Q1 print"
2025Q3,ctrl_abs_d30,0.13804085973761637,2025-07-31,npm (causal-imputed)
2025Q3,dd_abs_d30,0.40867065358625965,2025-07-31,npm (causal-imputed)
2025Q3,dd_rel_d30,0.2706297938486433,2025-07-31,npm (causal-imputed)
2025Q3,dd_rel_wide_d30,-0.1496800118646462,2025-07-31,npm (causal-imputed)
2025Q3,plc_abs_d30,0.22747493942365438,2025-07-31,npm (causal-imputed)
2025Q3,plc_rel_d30,0.089434079686038,2025-07-31,npm (causal-imputed)
2025Q3,guide_high_musd,851.0,2025-08-07,8-K EX-99.1 0001561550-25-000216 (UNVERIFIED)
2025Q3,guide_low_musd,847.0,2025-08-07,8-K EX-99.1 0001561550-25-000216 (UNVERIFIED)
2025Q3,guide_mid_musd,849.0,2025-08-07,8-K EX-99.1 0001561550-25-000216 (UNVERIFIED)
2025Q3,rev_yoy_lag1,0.2812442369889614,2025-08-07,"SEC 8-K/10-Q, 2025Q2 print"
2025Q3,ctrl_abs_d45,0.136865274040753,2025-08-15,npm (causal-imputed)
2025Q3,dd_abs_d45,0.38680224221196724,2025-08-15,npm (causal-imputed)
2025Q3,dd_rel_d45,0.24993696817121425,2025-08-15,npm (causal-imputed)
2025Q3,dd_rel_wide_d45,-0.16223297950846316,2025-08-15,npm (causal-imputed)
2025Q3,plc_abs_d45,0.1977196962762875,2025-08-15,npm (causal-imputed)
2025Q3,plc_rel_d45,0.0608544222355345,2025-08-15,npm (causal-imputed)
2025Q3,ctrl_abs_d60,0.1265373533248919,2025-08-30,npm (causal-imputed)
2025Q3,dd_abs_d60,0.3808391029328888,2025-08-30,npm (causal-imputed)
2025Q3,dd_rel_d60,0.2543017496079969,2025-08-30,npm (causal-imputed)
2025Q3,dd_rel_wide_d60,-0.16041475508676584,2025-08-30,npm (causal-imputed)
2025Q3,plc_abs_d60,0.1815456052627269,2025-08-30,npm (causal-imputed)
2025Q3,plc_rel_d60,0.055008251937834984,2025-08-30,npm (causal-imputed)
2025Q3,ctrl_abs_full,0.153741485012155,2025-10-01,npm (causal-imputed)
2025Q3,dd_abs_full,0.3908698938949158,2025-10-01,npm (causal-imputed)
2025Q3,dd_rel_full,0.23712840888276077,2025-10-01,npm (causal-imputed)
2025Q3,dd_rel_wide_full,-0.15707836389807994,2025-10-01,npm (causal-imputed)
2025Q3,plc_abs_full,0.16699148272467568,2025-10-01,npm (causal-imputed)
2025Q3,plc_rel_full,0.013249997712520667,2025-10-01,npm (causal-imputed)
2025Q3,googl_reported,1.0,2025-10-29,GOOGL 8-K 0001652044-25-000087
2025Q3,msft_reported,1.0,2025-10-29,MSFT 8-K 0001193125-25-256310
2025Q3,amzn_reported,1.0,2025-10-30,AMZN 8-K 0001018724-25-000121
2025Q4,rev_musd_lag4,737.727,2025-02-13,"SEC, 2024Q4 print"
2025Q4,rev_yoy_lag4,0.2511290615264334,2025-02-13,"SEC 8-K/10-Q, 2024Q4 print"
2025Q4,rev_yoy_lag2,0.2812442369889614,2025-08-07,"SEC 8-K/10-Q, 2025Q2 print"
2025Q4,ctrl_abs_d30,0.142952642325179,2025-10-31,npm (causal-imputed)
2025Q4,dd_abs_d30,0.3378320027631929,2025-10-31,npm (causal-imputed)
2025Q4,dd_rel_d30,0.1948793604380139,2025-10-31,npm (causal-imputed)
2025Q4,dd_rel_wide_d30,-0.16579588372919218,2025-10-31,npm (causal-imputed)
2025Q4,plc_abs_d30,0.14256985439836,2025-10-31,npm (causal-imputed)
2025Q4,plc_rel_d30,-0.000382787926819006,2025-10-31,npm (causal-imputed)
2025Q4,guide_high_musd,916.0,2025-11-06,8-K EX-99.1 0001561550-25-000310 (UNVERIFIED)
2025Q4,guide_low_musd,912.0,2025-11-06,8-K EX-99.1 0001561550-25-000310 (UNVERIFIED)
2025Q4,guide_mid_musd,914.0,2025-11-06,8-K EX-99.1 0001561550-25-000310 (UNVERIFIED)
2025Q4,rev_yoy_lag1,0.2835224110745258,2025-11-06,"SEC 8-K/10-Q, 2025Q3 print"
2025Q4,ctrl_abs_d45,0.14968790504285323,2025-11-15,npm (causal-imputed)
2025Q4,dd_abs_d45,0.3632689250067571,2025-11-15,npm (causal-imputed)
2025Q4,dd_rel_d45,0.21358101996390388,2025-11-15,npm (causal-imputed)
2025Q4,dd_rel_wide_d45,-0.1530890703291341,2025-11-15,npm (causal-imputed)
2025Q4,plc_abs_d45,0.1381759814058725,2025-11-15,npm (causal-imputed)
2025Q4,plc_rel_d45,-0.011511923636980725,2025-11-15,npm (causal-imputed)
2025Q4,ctrl_abs_d60,0.12912182457220922,2025-11-30,npm (causal-imputed)
2025Q4,dd_abs_d60,0.35131084280634894,2025-11-30,npm (causal-imputed)
2025Q4,dd_rel_d60,0.22218901823413972,2025-11-30,npm (causal-imputed)
2025Q4,dd_rel_wide_d60,-0.1473813425173347,2025-11-30,npm (causal-imputed)
2025Q4,plc_abs_d60,0.12633417413697146,2025-11-30,npm (causal-imputed)
2025Q4,plc_rel_d60,-0.002787650435237765,2025-11-30,npm (causal-imputed)
2025Q4,ctrl_abs_full,0.13403193300138838,2026-01-01,npm (causal-imputed)
2025Q4,dd_abs_full,0.39191789841351365,2026-01-01,npm (causal-imputed)
2025Q4,dd_rel_full,0.2578859654121253,2026-01-01,npm (causal-imputed)
2025Q4,dd_rel_wide_full,-0.13882513677625852,2026-01-01,npm (causal-imputed)
2025Q4,plc_abs_full,0.1863150335547239,2026-01-01,npm (causal-imputed)
2025Q4,plc_rel_full,0.052283100553335515,2026-01-01,npm (causal-imputed)
2025Q4,msft_reported,1.0,2026-01-28,MSFT 8-K 0001193125-26-027198
2025Q4,googl_reported,1.0,2026-02-04,GOOGL 8-K 0001652044-26-000012
2025Q4,amzn_reported,1.0,2026-02-05,AMZN 8-K 0001018724-26-000002
2026Q1,rev_musd_lag4,761.553,2025-05-06,"SEC, 2025Q1 print"
2026Q1,rev_yoy_lag4,0.2458883637380919,2025-05-06,"SEC 8-K/10-Q, 2025Q1 print"
2026Q1,rev_yoy_lag2,0.2835224110745258,2025-11-06,"SEC 8-K/10-Q, 2025Q3 print"
2026Q1,ctrl_abs_d30,0.18727360561802264,2026-01-31,npm (causal-imputed)
2026Q1,dd_abs_d30,0.5882145578611926,2026-01-31,npm (causal-imputed)
2026Q1,dd_rel_d30,0.40094095224316995,2026-01-31,npm (causal-imputed)
2026Q1,dd_rel_wide_d30,-0.03153108290878848,2026-01-31,npm (causal-imputed)
2026Q1,plc_abs_d30,0.37204799374009667,2026-01-31,npm (causal-imputed)
2026Q1,plc_rel_d30,0.18477438812207403,2026-01-31,npm (causal-imputed)
2026Q1,guide_high_musd,961.0,2026-02-10,8-K EX-99.1 0001628280-26-006645 (UNVERIFIED)
2026Q1,guide_low_musd,951.0,2026-02-10,8-K EX-99.1 0001628280-26-006645 (UNVERIFIED)
2026Q1,guide_mid_musd,956.0,2026-02-10,8-K EX-99.1 0001628280-26-006645 (UNVERIFIED)
2026Q1,rev_yoy_lag1,0.2920687462977498,2026-02-10,"SEC 8-K/10-Q, 2025Q4 print"
2026Q1,ctrl_abs_d45,0.17344699290564414,2026-02-15,npm (causal-imputed)
2026Q1,dd_abs_d45,0.5808473959709879,2026-02-15,npm (causal-imputed)
2026Q1,dd_rel_d45,0.40740040306534375,2026-02-15,npm (causal-imputed)
2026Q1,dd_rel_wide_d45,-0.027071079490866623,2026-02-15,npm (causal-imputed)
2026Q1,plc_abs_d45,0.37394084746558676,2026-02-15,npm (causal-imputed)
2026Q1,plc_rel_d45,0.20049385455994262,2026-02-15,npm (causal-imputed)
2026Q1,ctrl_abs_d60,0.18962334592557184,2026-03-02,npm (causal-imputed)
2026Q1,dd_abs_d60,0.5903604507302163,2026-03-02,npm (causal-imputed)
2026Q1,dd_rel_d60,0.4007371048046444,2026-03-02,npm (causal-imputed)
2026Q1,dd_rel_wide_d60,-0.03861189127687936,2026-03-02,npm (causal-imputed)
2026Q1,plc_abs_d60,0.38874509314572236,2026-03-02,npm (causal-imputed)
2026Q1,plc_rel_d60,0.19912174722015052,2026-03-02,npm (causal-imputed)
2026Q1,ctrl_abs_full,0.24524887660212613,2026-04-01,npm (causal-imputed)
2026Q1,dd_abs_full,0.6543871545620199,2026-04-01,npm (causal-imputed)
2026Q1,dd_rel_full,0.40913827795989377,2026-04-01,npm (causal-imputed)
2026Q1,dd_rel_wide_full,-0.04635421780063709,2026-04-01,npm (causal-imputed)
2026Q1,plc_abs_full,0.4578309128844289,2026-04-01,npm (causal-imputed)
2026Q1,plc_rel_full,0.21258203628230277,2026-04-01,npm (causal-imputed)
2026Q1,amzn_reported,1.0,2026-04-29,AMZN 8-K 0001018724-26-000012
2026Q1,googl_reported,1.0,2026-04-29,GOOGL 8-K 0001652044-26-000043
2026Q1,msft_reported,1.0,2026-04-29,MSFT 8-K 0001193125-26-191457
2026Q2,rev_musd_lag4,826.76,2025-08-07,"SEC, 2025Q2 print"
2026Q2,rev_yoy_lag4,0.2812442369889614,2025-08-07,"SEC 8-K/10-Q, 2025Q2 print"
2026Q2,rev_yoy_lag2,0.2920687462977498,2026-02-10,"SEC 8-K/10-Q, 2025Q4 print"
2026Q2,ctrl_abs_d30,0.2877516686163304,2026-05-01,npm (causal-imputed)
2026Q2,dd_abs_d30,0.7226125858762629,2026-05-01,npm (causal-imputed)
2026Q2,dd_rel_d30,0.4348609172599325,2026-05-01,npm (causal-imputed)
2026Q2,dd_rel_wide_d30,-0.2152241468237115,2026-05-01,npm (causal-imputed)
2026Q2,plc_abs_d30,0.5060579480994392,2026-05-01,npm (causal-imputed)
2026Q2,plc_rel_d30,0.21830627948310877,2026-05-01,npm (causal-imputed)
2026Q2,guide_high_musd,1080.0,2026-05-07,8-K EX-99.1 0001628280-26-031677 (UNVERIFIED)
2026Q2,guide_low_musd,1070.0,2026-05-07,8-K EX-99.1 0001628280-26-031677 (UNVERIFIED)
2026Q2,guide_mid_musd,1075.0,2026-05-07,8-K EX-99.1 0001628280-26-031677 (UNVERIFIED)
2026Q2,rev_yoy_lag1,0.3215442654680633,2026-05-07,"SEC 8-K/10-Q, 2026Q1 print"
2026Q2,ctrl_abs_d45,0.29462732527260194,2026-05-16,npm (causal-imputed)
2026Q2,dd_abs_d45,0.7377498370925508,2026-05-16,npm (causal-imputed)
2026Q2,dd_rel_d45,0.4431225118199489,2026-05-16,npm (causal-imputed)
2026Q2,dd_rel_wide_d45,-0.24813132653506997,2026-05-16,npm (causal-imputed)
2026Q2,plc_abs_d45,0.5161215009333553,2026-05-16,npm (causal-imputed)
2026Q2,plc_rel_d45,0.22149417566075336,2026-05-16,npm (causal-imputed)
2026Q2,ctrl_abs_d60,0.3013305864247684,2026-05-31,npm (causal-imputed)
2026Q2,dd_abs_d60,0.7215593315383018,2026-05-31,npm (causal-imputed)
2026Q2,dd_rel_d60,0.42022874511353336,2026-05-31,npm (causal-imputed)
2026Q2,dd_rel_wide_d60,-0.2801956243169208,2026-05-31,npm (causal-imputed)
2026Q2,plc_abs_d60,0.5066021130926188,2026-05-31,npm (causal-imputed)
2026Q2,plc_rel_d60,0.20527152666785042,2026-05-31,npm (causal-imputed)
2026Q2,ctrl_abs_full,0.3256413791876298,2026-07-01,npm (causal-imputed)
2026Q2,dd_abs_full,0.7611568350494728,2026-07-01,npm (causal-imputed)
2026Q2,dd_rel_full,0.43551545586184304,2026-07-01,npm (causal-imputed)
2026Q2,dd_rel_wide_full,-0.29535644522539783,2026-07-01,npm (causal-imputed)
2026Q2,plc_abs_full,0.4679952954557862,2026-07-01,npm (causal-imputed)
2026Q2,plc_rel_full,0.1423539162681564,2026-07-01,npm (causal-imputed)
2026Q2,googl_reported,1.0,2026-07-22,GOOGL 8-K 0001652044-26-000066
2026Q2,msft_reported,1.0,2026-07-29,MSFT 8-K 0001193125-26-323632
2026Q2,amzn_reported,1.0,2026-07-30,AMZN 8-K 0001018724-26-000024
2026Q3,ctrl_abs_d30,0.3542056211439846,2026-07-31,npm (causal-imputed)
2026Q3,dd_abs_d30,0.8675595791505835,2026-07-31,npm (causal-imputed)
2026Q3,dd_rel_d30,0.5133539580065989,2026-07-31,npm (causal-imputed)
2026Q3,dd_rel_wide_d30,-0.3404058995289603,2026-07-31,npm (causal-imputed)
2026Q3,plc_abs_d30,0.5104517633745793,2026-07-31,npm (causal-imputed)
2026Q3,plc_rel_d30,0.15624614223059474,2026-07-31,npm (causal-imputed)
2026Q3,guide_high_musd,1145.0,2026-08-06,8-K EX-99.1 0001628280-26-053829 (UNVERIFIED)
2026Q3,guide_low_musd,1135.0,2026-08-06,8-K EX-99.1 0001628280-26-053829 (UNVERIFIED)
2026Q3,guide_mid_musd,1140.0,2026-08-06,8-K EX-99.1 0001628280-26-053829 (UNVERIFIED)
2026Q3,ctrl_abs_d45,0.32251105353615905,2026-08-15,npm (causal-imputed)
2026Q3,dd_abs_d45,0.8325814510543417,2026-08-15,npm (causal-imputed)
2026Q3,dd_rel_d45,0.5100703975181826,2026-08-15,npm (causal-imputed)
2026Q3,dd_rel_wide_d45,-0.35875322096977413,2026-08-15,npm (causal-imputed)
2026Q3,plc_abs_d45,0.5249351442335985,2026-08-15,npm (causal-imputed)
2026Q3,plc_rel_d45,0.2024240906974395,2026-08-15,npm (causal-imputed)
2026Q3,ctrl_abs_d60,0.0425526185364582,2026-08-30,npm (causal-imputed)
2026Q3,dd_abs_d60,0.5379076001041803,2026-08-30,npm (causal-imputed)
2026Q3,dd_rel_d60,0.49535498156772206,2026-08-30,npm (causal-imputed)
2026Q3,dd_rel_wide_d60,-0.35843960381672346,2026-08-30,npm (causal-imputed)
2026Q3,plc_abs_d60,0.2568654656294811,2026-08-30,npm (causal-imputed)
2026Q3,plc_rel_d60,0.2143128470930229,2026-08-30,npm (causal-imputed)
2026Q3,ctrl_abs_full,-0.4043953817992296,2026-10-01,npm (causal-imputed)
2026Q3,dd_abs_full,0.10406357808829014,2026-10-01,npm (causal-imputed)
2026Q3,dd_rel_full,0.5084589598875198,2026-10-01,npm (causal-imputed)
2026Q3,dd_rel_wide_full,-0.3366052946193534,2026-10-01,npm (causal-imputed)
2026Q3,plc_abs_full,-0.1579299382980821,2026-10-01,npm (causal-imputed)
2026Q3,plc_rel_full,0.24646544350114752,2026-10-01,npm (causal-imputed)
